门头沟,华远裘马四季,55000,950,1100,1
门头沟,檀香府,45000,1060,1870,1
门头沟,中骏西山天璟,65000,700,860,1
门头沟,北京城建·龙樾西山,48000,650,650,1
门头沟,远洋新天地,25000,115,115,0
门头沟,首开保利欢乐大都汇,30000,0,0,0
门头沟,首开保利欢乐大都汇,65000,500,500,0
门头沟,西长安壹号,33000,135,135,0
门头沟,檀香府,43000,530,750,1
门头沟,华萃西山,48000,666,666,1
门头沟,华萃西山,52000,780,1100,1
门头沟,鸿瑞西峰·溪悦府,45000,1500,1800,1
门头沟,西山相府,58000,750,850,1
门头沟,中建·长安麓府,58000,420,810,1
门头沟,中昂时代广场,35000,130,130,0
